% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
737 +6.080599397e+01 +6.080599397e+01 +6.303599397e+01 +2.230000000e+00 +4.8064e+00 -4.3527e+00 -1.8614e+00 +1.1628e+00 +1.9066e+00 -3.9792e+00 -5.5748e-01 -1.3784e+00 +9.5339e-01 +3.4111e+00 +2.7722e+00 +2.7497e-02 +1.2386e+00 -2.0799e+00 -1.7076e+00 -4.6774e+00 +1.7683e+00 -2.0840e+00 +3.1809e+00 +3.6287e+00
1849 +3.777440998e+01 +3.777440998e+01 +4.000440998e+01 +2.230000000e+00 +4.2227e+00 -4.1054e-01 +8.4580e-01 -2.1546e+00 +4.6848e+00 -3.8584e+00 -2.2022e+00 -8.4612e-01 +9.5339e-01 -2.4186e+00 -1.6594e+00 -1.0737e+00 +4.0330e+00 -1.7421e+00 -1.9666e+00 -3.5023e+00 +4.7514e+00 +2.6052e+00 +1.3705e+00 +8.7442e-01
2220 +2.508358093e+01 +2.508358093e+01 +2.731358093e+01 +2.230000000e+00 +4.4498e+00 -4.3527e+00 -1.4373e+00 -2.1295e+00 +8.4103e-01 -4.1907e+00 -2.0282e+00 -1.1610e+00 -6.6825e-01 +1.3944e+00 -1.9388e+00 +2.7497e-02 +1.2386e+00 -3.1465e+00 -1.5193e+00 -3.5525e+00 +1.4701e+00 +1.6910e+00 +1.6034e+00 +8.7442e-01
2399 +1.540194863e+01 +1.540194863e+01 +1.763194863e+01 +2.230000000e+00 +3.5782e+00 -2.8612e+00 -1.3672e+00 -4.8882e-01 +4.6848e+00 -3.8584e+00 -2.2022e+00 -2.8216e+00 -1.6296e-01 +1.6774e+00 -1.8231e+00 -1.6173e-01 +4.0330e+00 -1.7421e+00 -1.7013e+00 -4.6006e+00 +3.7618e+00 +1.4907e+00 +1.3705e+00 +3.6696e+00
3324 +9.429113517e+00 +9.429113517e+00 +1.165911352e+01 +2.230000000e+00 +3.8703e+00 -2.8612e+00 +1.2014e-01 -1.3275e+00 +3.3664e+00 -4.2858e+00 -2.3805e+00 -2.8216e+00 -1.6296e-01 +1.6774e+00 -1.8231e+00 +2.7497e-02 +1.2386e+00 -2.0799e+00 -1.7076e+00 -2.4499e+00 +2.9460e+00 +1.4907e+00 +2.7055e+00 +8.7442e-01
4434 +5.165526802e+00 +5.165526802e+00 +7.395526802e+00 +2.230000000e+00 +4.4009e+00 -2.8612e+00 +1.2014e-01 -1.3275e+00 +3.3664e+00 -4.2858e+00 -1.6625e+00 -2.8216e+00 +2.9148e-01 +1.6774e+00 -1.6594e+00 -1.3743e+00 +1.2386e+00 -2.0799e+00 -1.7076e+00 -4.6253e+00 +2.9460e+00 +1.4907e+00 +1.3705e+00 +3.5065e+00
4802 +3.878323589e+00 +3.878323589e+00 +6.108323589e+00 +2.230000000e+00 +4.2246e+00 -2.8612e+00 +2.3987e-01 -1.3275e+00 +4.6848e+00 -3.8584e+00 -2.2022e+00 -2.8216e+00 -1.6296e-01 +1.6774e+00 -1.6594e+00 +2.7497e-02 +1.7146e+00 -2.0799e+00 -1.7076e+00 -3.5525e+00 +2.9460e+00 +1.4907e+00 +1.3705e+00 +1.8049e+00
5904 +2.414118127e+00 +2.414118127e+00 +4.644118127e+00 +2.230000000e+00 +3.5782e+00 -1.9162e+00 -1.6789e-01 -1.2348e+00 +3.3664e+00 -3.8062e+00 -1.9805e+00 -2.8216e+00 +2.9148e-01 +1.4484e+00 -1.6594e+00 -1.6173e-01 +1.2386e+00 -1.7421e+00 -1.8383e+00 -3.9613e+00 +2.9460e+00 +8.5934e-01 +1.3705e+00 +1.8049e+00
6637 +1.548850713e+00 +1.548850713e+00 +3.778850713e+00 +2.230000000e+00 +4.3503e+00 -2.2868e+00 -1.6789e-01 -1.8281e+00 +3.3664e+00 -4.2858e+00 -2.2022e+00 -2.8216e+00 -1.6296e-01 +1.2724e+00 -1.2284e+00 -1.6173e-01 +1.2386e+00 -2.0799e+00 -1.7076e+00 -3.5525e+00 +2.9460e+00 +1.4907e+00 +1.3705e+00 +2.3198e+00
7713 +9.176223873e-01 +9.176223873e-01 +3.147622387e+00 +2.230000000e+00 +4.3503e+00 -2.2868e+00 -1.6789e-01 -1.8664e+00 +3.5859e+00 -4.0942e+00 -2.0282e+00 -2.8216e+00 -1.6296e-01 +1.3655e+00 -8.4450e-01 -4.0513e-01 +1.7078e+00 -2.0799e+00 -1.7076e+00 -3.5525e+00 +2.9460e+00 +1.1067e+00 +1.6308e+00 +2.3198e+00
8084 +6.280401872e-01 +6.280401872e-01 +2.858040187e+00 +2.230000000e+00 +4.3503e+00 -2.2868e+00 -1.6789e-01 -1.8664e+00 +3.3664e+00 -3.8062e+00 -2.3805e+00 -2.8216e+00 -1.6296e-01 +1.2724e+00 -1.0469e+00 -6.6917e-01 +1.7078e+00 -1.7421e+00 -1.6064e+00 -3.8650e+00 +2.9460e+00 +1.1067e+00 +1.3762e+00 +2.3198e+00
28757 +3.757808627e-01 +3.757808627e-01 +2.605780863e+00 +2.230000000e+00 +3.8749e+00 -2.4830e+00 -1.4806e-01 -1.7687e+00 +3.4957e+00 -3.6736e+00 -2.2501e+00 -2.5837e+00 -2.1039e-01 +1.5355e+00 -9.1322e-01 -6.5289e-01 +1.6382e+00 -2.0374e+00 -1.8876e+00 -4.0877e+00 +2.9041e+00 +1.1377e+00 +1.4894e+00 +2.2160e+00
74001 +2.380401129e-01 +2.380401129e-01 +2.468040113e+00 +2.230000000e+00 +3.8749e+00 -2.3605e+00 -1.0340e-01 -1.8316e+00 +3.8193e+00 -3.9018e+00 -2.3088e+00 -2.5343e+00 -2.4643e-01 +1.2793e+00 -9.1322e-01 -6.5289e-01 +1.5848e+00 -2.0374e+00 -1.7264e+00 -4.0877e+00 +2.8634e+00 +1.1811e+00 +1.4894e+00 +2.2160e+00
74519 +1.496351490e-01 +1.496351490e-01 +2.379635149e+00 +2.230000000e+00 +3.9607e+00 -2.3022e+00 -4.6553e-02 -1.8316e+00 +3.8193e+00 -3.9018e+00 -2.0960e+00 -2.5567e+00 -6.8810e-02 +1.1989e+00 -9.1322e-01 -7.0920e-01 +1.5848e+00 -2.0374e+00 -1.9322e+00 -4.0214e+00 +2.8633e+00 +7.9424e-01 +1.3236e+00 +2.3999e+00
75537 +7.945288652e-02 +7.945288652e-02 +2.309452887e+00 +2.230000000e+00 +3.8749e+00 -2.3605e+00 -4.6553e-02 -1.8330e+00 +3.7064e+00 -3.8782e+00 -2.3226e+00 -2.5343e+00 -6.8810e-02 +1.1989e+00 -9.1322e-01 -6.5289e-01 +1.6309e+00 -1.8980e+00 -1.9322e+00 -4.0214e+00 +2.8633e+00 +1.1811e+00 +1.3610e+00 +2.3999e+00
75869 +5.975033454e-02 +5.975033454e-02 +2.289750335e+00 +2.230000000e+00 +3.9607e+00 -2.3605e+00 -4.6553e-02 -1.8330e+00 +3.7064e+00 -3.7471e+00 -2.3088e+00 -2.5343e+00 -6.8810e-02 +1.1989e+00 -9.1322e-01 -6.5289e-01 +1.5848e+00 -1.8980e+00 -1.7264e+00 -4.0877e+00 +2.8633e+00 +9.8147e-01 +1.3610e+00 +2.3999e+00
76512 +3.807236135e-02 +3.807236135e-02 +2.268072361e+00 +2.230000000e+00 +3.8749e+00 -2.3605e+00 -4.6553e-02 -1.8330e+00 +3.7064e+00 -3.9018e+00 -2.3088e+00 -2.5343e+00 -6.8810e-02 +1.1989e+00 -9.1322e-01 -6.5289e-01 +1.5848e+00 -1.8980e+00 -1.9322e+00 -4.0214e+00 +2.8633e+00 +9.8147e-01 +1.3610e+00 +2.3999e+00
77522 +2.430296808e-02 +2.430296808e-02 +2.254302968e+00 +2.230000000e+00 +3.8749e+00 -2.3605e+00 -4.6553e-02 -1.8330e+00 +3.7064e+00 -3.8782e+00 -2.3088e+00 -2.5343e+00 -6.8810e-02 +1.1989e+00 -9.1322e-01 -5.9283e-01 +1.5848e+00 -1.8980e+00 -1.8745e+00 -4.0214e+00 +2.8633e+00 +9.8147e-01 +1.3610e+00 +2.3999e+00
118348 +1.422863241e-02 +1.422863241e-02 +2.244228632e+00 +2.230000000e+00 +3.9145e+00 -2.3346e+00 -4.6553e-02 -1.8353e+00 +3.6616e+00 -3.7784e+00 -2.2477e+00 -2.5343e+00 -8.8365e-02 +1.1989e+00 -9.1322e-01 -5.9283e-01 +1.5848e+00 -1.8980e+00 -1.8477e+00 -4.0214e+00 +2.9597e+00 +9.2948e-01 +1.3610e+00 +2.3999e+00
151980 +9.302750929e-03 +9.302750929e-03 +2.239302751e+00 +2.230000000e+00 +3.8751e+00 -2.3605e+00 -5.5737e-03 -1.8316e+00 +3.7064e+00 -3.8003e+00 -2.1890e+00 -2.4824e+00 -9.9961e-02 +1.1989e+00 -9.1322e-01 -5.9283e-01 +1.5848e+00 -1.8885e+00 -1.8724e+00 -4.0214e+00 +2.9241e+00 +9.8147e-01 +1.3236e+00 +2.3999e+00
156287 +5.755367434e-03 +5.755367434e-03 +2.235755367e+00 +2.230000000e+00 +3.8751e+00 -2.3605e+00 -5.5737e-03 -1.8316e+00 +3.6858e+00 -3.8003e+00 -2.2346e+00 -2.4824e+00 -9.9961e-02 +1.1989e+00 -9.1322e-01 -5.9283e-01 +1.5848e+00 -1.8885e+00 -1.8724e+00 -4.0214e+00 +2.9241e+00 +9.8147e-01 +1.3236e+00 +2.3999e+00
191888 +3.954832873e-03 +3.954832873e-03 +2.233954833e+00 +2.230000000e+00 +3.9197e+00 -2.3510e+00 -2.4489e-02 -1.8353e+00 +3.6616e+00 -3.8334e+00 -2.2477e+00 -2.4607e+00 -8.8365e-02 +1.1989e+00 -9.1322e-01 -5.7573e-01 +1.5848e+00 -1.8980e+00 -1.8477e+00 -4.0214e+00 +2.9354e+00 +9.8296e-01 +1.3576e+00 +2.3999e+00
226204 +1.967933568e-03 +1.967933568e-03 +2.231967934e+00 +2.230000000e+00 +3.9270e+00 -2.3605e+00 -5.5737e-03 -1.8316e+00 +3.6858e+00 -3.8003e+00 -2.2346e+00 -2.4824e+00 -9.9961e-02 +1.1634e+00 -9.1322e-01 -5.5740e-01 +1.5848e+00 -1.8885e+00 -1.8724e+00 -4.0029e+00 +2.9241e+00 +9.8147e-01 +1.3236e+00 +2.3999e+00
231303 +1.582635076e-03 +1.582635076e-03 +2.231582635e+00 +2.230000000e+00 +3.9270e+00 -2.3605e+00 -5.5737e-03 -1.8316e+00 +3.6660e+00 -3.8003e+00 -2.2346e+00 -2.4824e+00 -9.9961e-02 +1.1634e+00 -9.1322e-01 -5.5740e-01 +1.5848e+00 -1.8885e+00 -1.8724e+00 -4.0029e+00 +2.9241e+00 +9.8147e-01 +1.3254e+00 +2.3999e+00
310348 +9.529785165e-04 +9.529785165e-04 +2.230952979e+00 +2.230000000e+00 +3.9270e+00 -2.3605e+00 -1.7211e-02 -1.8266e+00 +3.6660e+00 -3.8188e+00 -2.2346e+00 -2.4824e+00 -9.9961e-02 +1.1634e+00 -9.1322e-01 -5.5740e-01 +1.5848e+00 -1.8885e+00 -1.8724e+00 -4.0029e+00 +2.9241e+00 +9.8147e-01 +1.3254e+00 +2.3999e+00
384501 +6.212550907e-04 +6.212550907e-04 +2.230621255e+00 +2.230000000e+00 +3.9270e+00 -2.3569e+00 -1.7211e-02 -1.8316e+00 +3.6660e+00 -3.8271e+00 -2.2346e+00 -2.4824e+00 -9.9961e-02 +1.1634e+00 -9.2628e-01 -5.5740e-01 +1.5848e+00 -1.8885e+00 -1.8724e+00 -4.0017e+00 +2.9241e+00 +9.8147e-01 +1.3307e+00 +2.3999e+00
430381 +3.976122522e-04 +3.976122522e-04 +2.230397612e+00 +2.230000000e+00 +3.9145e+00 -2.3605e+00 -1.4530e-02 -1.8316e+00 +3.6640e+00 -3.8252e+00 -2.2370e+00 -2.4824e+00 -1.0605e-01 +1.1573e+00 -9.3216e-01 -5.7871e-01 +1.5803e+00 -1.8885e+00 -1.8608e+00 -3.9905e+00 +2.9244e+00 +9.8147e-01 +1.3236e+00 +2.3999e+00
461370 +2.445390193e-04 +2.445390193e-04 +2.230244539e+00 +2.230000000e+00 +3.9182e+00 -2.3569e+00 -1.7211e-02 -1.8316e+00 +3.6660e+00 -3.8271e+00 -2.2346e+00 -2.4824e+00 -1.0204e-01 +1.1634e+00 -9.2628e-01 -5.6733e-01 +1.5848e+00 -1.8885e+00 -1.8653e+00 -4.0017e+00 +2.9241e+00 +9.8147e-01 +1.3307e+00 +2.3999e+00
538332 +1.507592964e-04 +1.507592964e-04 +2.230150759e+00 +2.230000000e+00 +3.9182e+00 -2.3540e+00 -1.7211e-02 -1.8316e+00 +3.6660e+00 -3.8271e+00 -2.2384e+00 -2.4794e+00 -1.0738e-01 +1.1634e+00 -9.2628e-01 -5.6839e-01 +1.5777e+00 -1.8885e+00 -1.8653e+00 -4.0017e+00 +2.9241e+00 +9.8147e-01 +1.3307e+00 +2.3999e+00
560331 +9.712133545e-05 +9.712133545e-05 +2.230097121e+00 +2.230000000e+00 +3.9182e+00 -2.3569e+00 -1.7211e-02 -1.8316e+00 +3.6693e+00 -3.8225e+00 -2.2384e+00 -2.4842e+00 -1.0790e-01 +1.1654e+00 -9.2745e-01 -5.7208e-01 +1.5803e+00 -1.8885e+00 -1.8653e+00 -3.9942e+00 +2.9241e+00 +9.8147e-01 +1.3394e+00 +2.3999e+00
664469 +5.900794142e-05 +5.900794142e-05 +2.230059008e+00 +2.230000000e+00 +3.9182e+00 -2.3569e+00 -1.7211e-02 -1.8316e+00 +3.6660e+00 -3.8252e+00 -2.2370e+00 -2.4824e+00 -1.0605e-01 +1.1634e+00 -9.2628e-01 -5.7573e-01 +1.5803e+00 -1.8885e+00 -1.8608e+00 -3.9945e+00 +2.9277e+00 +9.8296e-01 +1.3384e+00 +2.3999e+00
700120 +3.931873757e-05 +3.931873757e-05 +2.230039319e+00 +2.230000000e+00 +3.9180e+00 -2.3540e+00 -1.7211e-02 -1.8316e+00 +3.6666e+00 -3.8252e+00 -2.2370e+00 -2.4795e+00 -1.0448e-01 +1.1660e+00 -9.2628e-01 -5.6839e-01 +1.5777e+00 -1.8885e+00 -1.8608e+00 -3.9941e+00 +2.9274e+00 +9.8147e-01 +1.3353e+00 +2.3999e+00
775565 +2.227250422e-05 +2.227250422e-05 +2.230022273e+00 +2.230000000e+00 +3.9182e+00 -2.3540e+00 -1.7211e-02 -1.8316e+00 +3.6666e+00 -3.8252e+00 -2.2370e+00 -2.4795e+00 -1.0605e-01 +1.1634e+00 -9.2628e-01 -5.7424e-01 +1.5777e+00 -1.8885e+00 -1.8653e+00 -3.9941e+00 +2.9278e+00 +9.8147e-01 +1.3353e+00 +2.3999e+00
984539 +1.550917337e-05 +1.550917337e-05 +2.230015509e+00 +2.230000000e+00 +3.9184e+00 -2.3551e+00 -1.7211e-02 -1.8316e+00 +3.6660e+00 -3.8240e+00 -2.2370e+00 -2.4795e+00 -1.0379e-01 +1.1650e+00 -9.2628e-01 -5.7208e-01 +1.5777e+00 -1.8885e+00 -1.8653e+00 -3.9945e+00 +2.9277e+00 +9.8249e-01 +1.3353e+00 +2.3999e+00
1122269 +9.423053774e-06 +9.423053774e-06 +2.230009423e+00 +2.230000000e+00 +3.9184e+00 -2.3551e+00 -1.7211e-02 -1.8316e+00 +3.6669e+00 -3.8240e+00 -2.2370e+00 -2.4795e+00 -1.0526e-01 +1.1650e+00 -9.2628e-01 -5.7208e-01 +1.5777e+00 -1.8885e+00 -1.8623e+00 -3.9945e+00 +2.9277e+00 +9.8249e-01 +1.3364e+00 +2.3999e+00
1333807 +6.037351409e-06 +6.037351409e-06 +2.230006037e+00 +2.230000000e+00 +3.9184e+00 -2.3551e+00 -1.7211e-02 -1.8311e+00 +3.6669e+00 -3.8240e+00 -2.2370e+00 -2.4795e+00 -1.0526e-01 +1.1646e+00 -9.2628e-01 -5.7280e-01 +1.5777e+00 -1.8885e+00 -1.8628e+00 -3.9945e+00 +2.9277e+00 +9.8249e-01 +1.3364e+00 +2.4030e+00
1748434 +3.937186174e-06 +3.937186174e-06 +2.230003937e+00 +2.230000000e+00 +3.9184e+00 -2.3551e+00 -1.6447e-02 -1.8296e+00 +3.6666e+00 -3.8240e+00 -2.2370e+00 -2.4795e+00 -1.0498e-01 +1.1654e+00 -9.2628e-01 -5.7208e-01 +1.5760e+00 -1.8881e+00 -1.8636e+00 -3.9945e+00 +2.9277e+00 +9.8249e-01 +1.3353e+00 +2.4013e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.001725796e+02 +2.001725796e+02 +1.870925796e+02 -1.308000000e+01 -2.9202e+00 +3.6193e+00 +3.9224e+00 +3.9641e+00 +4.0472e+00 -3.4933e+00 -2.0025e+00 -5.5869e-02 -2.7957e+00 -3.7815e+00 -3.1788e+00 -1.5652e+00 +1.7187e+00 +2.1595e+00 +3.8469e+00 -1.1353e+00 +4.4793e+00 +3.7394e+00 -2.3670e+00 +1.7810e+00
189 +1.042708097e+02 +1.042708097e+02 +9.119080972e+01 -1.308000000e+01 -3.3274e+00 +1.6939e+00 +4.4784e+00 +3.2052e+00 +3.1415e-02 -4.7884e+00 +1.3614e+00 +8.7673e-01 -2.6016e+00 +1.4826e+00 +3.0128e+00 -2.7909e+00 +2.4127e+00 +1.6534e+00 +2.6393e+00 -2.3487e+00 +4.2782e-01 +3.2593e+00 -6.6437e-01 -1.2510e+00
357 +8.108195059e+01 +8.108195059e+01 +6.800195059e+01 -1.308000000e+01 -9.1270e-01 -2.0248e+00 +1.8228e+00 +4.8885e+00 -8.7931e-01 -6.6483e-01 +9.9932e-01 -3.3069e+00 -1.3560e+00 -4.5670e+00 -9.0887e-01 -1.8264e+00 -3.3411e+00 -2.6498e+00 +1.0608e+00 -2.3487e+00 +4.2782e-01 +3.2593e+00 +2.0585e+00 +1.3991e+00
1092 +4.834666617e+01 +4.834666617e+01 +3.526666617e+01 -1.308000000e+01 +3.5549e-02 +5.2679e-01 +2.2260e+00 +7.7469e-01 -2.8113e+00 -2.5012e+00 +3.1801e+00 -1.9822e+00 -1.1468e-01 -2.0969e-02 +3.4559e+00 -3.4087e+00 +2.4127e+00 +1.6534e+00 +2.6393e+00 -7.7046e-01 +3.4971e-01 +3.0523e+00 +1.1762e+00 +6.1535e-01
1276 +3.634760289e+01 +3.634760289e+01 +2.326760289e+01 -1.308000000e+01 -9.1270e-01 -2.0248e+00 +1.8228e+00 +4.8885e+00 -8.7931e-01 -6.6483e-01 -1.2461e-02 -2.9966e+00 +2.4738e+00 -2.7206e+00 +2.1944e+00 -3.8744e+00 +4.3095e+00 +1.0526e+00 +1.0608e+00 -2.3487e+00 +4.2613e-01 +3.9487e-01 +2.0585e+00 +1.3991e+00
1827 +1.805611480e+01 +1.805611480e+01 +4.976114798e+00 -1.308000000e+01 +1.1484e+00 -1.8679e+00 +2.5799e+00 +9.2532e-01 -3.0074e+00 -2.9809e+00 +2.6910e+00 -1.1581e+00 -1.0580e-01 -2.4760e+00 +3.6380e+00 -2.6705e+00 +1.2160e+00 +1.2250e+00 +9.1609e-01 -2.7356e+00 -9.8039e-01 +3.9487e-01 +1.8312e+00 +3.6888e+00
2196 +1.313259696e+01 +1.313259696e+01 +5.259695642e-02 -1.308000000e+01 -9.1270e-01 -2.0248e+00 +1.9128e+00 +4.8885e+00 -3.0074e+00 -2.9809e+00 +2.6910e+00 -1.1581e+00 -1.0580e-01 -2.4760e+00 +3.6380e+00 -1.8264e+00 +1.2160e+00 +1.2250e+00 +9.1609e-01 -2.7356e+00 -9.8039e-01 +3.9487e-01 +2.0585e+00 +1.3991e+00
2725 +9.581467407e+00 +9.581467407e+00 -3.498532593e+00 -1.308000000e+01 -9.1270e-01 -2.0248e+00 +2.9990e+00 +4.8885e+00 -3.0074e+00 -2.9809e+00 +2.6910e+00 -1.1581e+00 -1.0580e-01 -2.4760e+00 +3.6380e+00 -1.8264e+00 +1.2160e+00 +1.2250e+00 +9.1609e-01 -2.7356e+00 -9.8039e-01 +3.9487e-01 +1.8312e+00 +2.8848e+00
3064 +6.079842086e+00 +6.079842086e+00 -7.000157914e+00 -1.308000000e+01 -1.2937e-01 -1.6276e+00 +2.9990e+00 +3.7663e+00 -9.4651e-01 -2.5733e+00 +1.4213e+00 -2.4238e+00 -1.0580e-01 -3.5135e+00 +3.6380e+00 -1.8264e+00 +1.2160e+00 +1.2250e+00 +9.1609e-01 -2.7356e+00 -9.8039e-01 +3.9487e-01 +1.6046e+00 +2.5576e+00
4332 +3.570444782e+00 +3.570444782e+00 -9.509555218e+00 -1.308000000e+01 +8.3277e-01 -1.8749e+00 +2.9990e+00 +3.7663e+00 -2.3661e+00 -3.0689e+00 +2.0770e+00 -1.1581e+00 -1.0580e-01 -3.1093e+00 +2.3658e+00 -1.8119e+00 +1.2160e+00 +1.2250e+00 +9.1609e-01 -2.0985e+00 -9.8039e-01 +4.4108e-01 +1.3894e+00 +2.1700e+00
5057 +2.281076621e+00 +2.281076621e+00 -1.079892338e+01 -1.308000000e+01 +6.5073e-01 -1.8749e+00 +2.9990e+00 +3.7663e+00 -2.3551e+00 -3.0689e+00 +1.4213e+00 -2.4238e+00 +4.5848e-02 -2.9997e+00 +2.3658e+00 -1.8119e+00 +2.4127e+00 +1.0526e+00 +8.5159e-01 -2.7356e+00 -9.8039e-01 +4.4108e-01 +1.3894e+00 +2.1700e+00
6672 +1.473635744e+00 +1.473635744e+00 -1.160636426e+01 -1.308000000e+01 +6.5073e-01 -1.8749e+00 +3.1967e+00 +3.7663e+00 -2.3551e+00 -3.0689e+00 +1.7135e+00 -2.4238e+00 -1.0580e-01 -2.9997e+00 +2.3658e+00 -1.6908e+00 +2.4127e+00 +7.9716e-01 +9.1609e-01 -2.1437e+00 -5.8750e-01 +3.9487e-01 +1.3894e+00 +2.1700e+00
8324 +8.859065786e-01 +8.859065786e-01 -1.219409342e+01 -1.308000000e+01 +3.1746e-01 -1.8749e+00 +3.1967e+00 +3.7663e+00 -2.3551e+00 -3.0689e+00 +1.4213e+00 -1.9541e+00 -1.0580e-01 -2.9997e+00 +2.3658e+00 -1.6908e+00 +2.4127e+00 +7.9716e-01 +9.1609e-01 -2.1437e+00 -5.8750e-01 +1.1017e+00 +1.3894e+00 +2.5576e+00
28412 +4.823692630e-01 +4.823692630e-01 -1.259763074e+01 -1.308000000e+01 +3.0468e-01 -2.0043e+00 +3.3687e+00 +3.4671e+00 -2.2373e+00 -3.1242e+00 +1.4152e+00 -2.0897e+00 +3.9656e-01 -3.0875e+00 +2.7743e+00 -1.7244e+00 +2.0783e+00 +8.8573e-01 +8.8898e-01 -2.3773e+00 -2.3070e-01 +9.4457e-01 +1.2965e+00 +2.4319e+00
46157 +3.966516586e-01 +3.966516586e-01 -1.268334834e+01 -1.308000000e+01 +5.6746e-02 -2.0612e+00 +3.3259e+00 +3.6763e+00 -2.6304e+00 -2.8003e+00 +1.5783e+00 -2.1844e+00 +8.2147e-02 -3.2170e+00 +2.6555e+00 -1.2713e+00 +2.0240e+00 +6.7834e-01 +7.4470e-01 -2.0551e+00 -1.5857e-01 +6.8395e-01 +1.2380e+00 +2.6265e+00
78609 +2.473820060e-01 +2.473820060e-01 -1.283261799e+01 -1.308000000e+01 +2.5082e-01 -1.9402e+00 +3.4324e+00 +3.5101e+00 -2.3529e+00 -2.7488e+00 +1.4954e+00 -2.1440e+00 +9.1706e-02 -2.9954e+00 +2.6763e+00 -1.1653e+00 +1.8542e+00 +8.6233e-01 +6.1674e-01 -2.0931e+00 -2.2264e-01 +9.9390e-01 +1.0938e+00 +2.3322e+00
79489 +1.430707812e-01 +1.430707812e-01 -1.293692922e+01 -1.308000000e+01 +1.9078e-01 -1.9402e+00 +3.4300e+00 +3.5729e+00 -2.3529e+00 -2.9534e+00 +1.6320e+00 -2.1657e+00 +9.1706e-02 -3.2872e+00 +2.6495e+00 -1.4481e+00 +2.0520e+00 +8.6233e-01 +8.5791e-01 -2.0931e+00 -3.4560e-01 +9.9390e-01 +1.2712e+00 +2.3322e+00
80536 +9.811359501e-02 +9.811359501e-02 -1.298188640e+01 -1.308000000e+01 +2.5082e-01 -1.9402e+00 +3.4324e+00 +3.5729e+00 -2.3529e+00 -2.9534e+00 +1.5505e+00 -2.1440e+00 +9.1706e-02 -3.2872e+00 +2.7193e+00 -1.4481e+00 +2.0570e+00 +8.6233e-01 +6.1674e-01 -2.0931e+00 -3.4560e-01 +9.9390e-01 +1.2712e+00 +2.3322e+00
82468 +6.195025681e-02 +6.195025681e-02 -1.301804974e+01 -1.308000000e+01 +1.9078e-01 -1.9402e+00 +3.4324e+00 +3.5729e+00 -2.3529e+00 -2.9534e+00 +1.6320e+00 -2.1003e+00 +9.1706e-02 -3.2872e+00 +2.6495e+00 -1.4481e+00 +2.0520e+00 +8.6233e-01 +6.1674e-01 -2.2604e+00 -2.7277e-01 +9.9390e-01 +1.2712e+00 +2.4722e+00
92478 +3.943734624e-02 +3.943734624e-02 -1.304056265e+01 -1.308000000e+01 +2.1851e-01 -1.9538e+00 +3.4418e+00 +3.6007e+00 -2.4435e+00 -2.8003e+00 +1.5783e+00 -1.9793e+00 +1.8256e-01 -3.2170e+00 +2.6555e+00 -1.4533e+00 +2.0240e+00 +9.0738e-01 +7.4470e-01 -2.2105e+00 -2.9659e-01 +9.4457e-01 +1.2380e+00 +2.4319e+00
99698 +2.377386902e-02 +2.377386902e-02 -1.305622613e+01 -1.308000000e+01 +2.6350e-01 -1.9514e+00 +3.4418e+00 +3.5695e+00 -2.3575e+00 -2.8003e+00 +1.6216e+00 -2.0291e+00 +2.1266e-01 -3.2170e+00 +2.6555e+00 -1.4512e+00 +2.0240e+00 +8.4829e-01 +6.0642e-01 -2.1905e+00 -3.1460e-01 +9.1398e-01 +1.2380e+00 +2.5077e+00
154687 +1.572206790e-02 +1.572206790e-02 -1.306427793e+01 -1.308000000e+01 +1.9078e-01 -1.9402e+00 +3.4957e+00 +3.5729e+00 -2.3529e+00 -2.8772e+00 +1.6320e+00 -2.0862e+00 +9.1706e-02 -3.1908e+00 +2.6495e+00 -1.4481e+00 +2.0240e+00 +8.6233e-01 +6.1674e-01 -2.2064e+00 -3.4560e-01 +8.4910e-01 +1.2053e+00 +2.4722e+00
166881 +9.417626253e-03 +9.417626253e-03 -1.307058237e+01 -1.308000000e+01 +2.1851e-01 -1.9538e+00 +3.4745e+00 +3.6007e+00 -2.3820e+00 -2.8518e+00 +1.6381e+00 -2.0745e+00 +1.8256e-01 -3.2170e+00 +2.6555e+00 -1.4533e+00 +2.0240e+00 +9.0738e-01 +6.3756e-01 -2.2190e+00 -3.4539e-01 +8.9993e-01 +1.2380e+00 +2.4635e+00
168475 +6.185445814e-03 +6.185445814e-03 -1.307381455e+01 -1.308000000e+01 +2.1851e-01 -1.9538e+00 +3.4745e+00 +3.6007e+00 -2.3773e+00 -2.8518e+00 +1.6381e+00 -2.0336e+00 +1.8256e-01 -3.2170e+00 +2.6555e+00 -1.4533e+00 +2.0240e+00 +9.0738e-01 +6.4196e-01 -2.2105e+00 -3.4539e-01 +8.9993e-01 +1.2120e+00 +2.4635e+00
214707 +3.903168807e-03 +3.903168807e-03 -1.307609683e+01 -1.308000000e+01 +2.2078e-01 -1.9182e+00 +3.5180e+00 +3.6007e+00 -2.3823e+00 -2.8215e+00 +1.6273e+00 -2.0435e+00 +1.5552e-01 -3.1931e+00 +2.6555e+00 -1.4512e+00 +2.0240e+00 +8.8573e-01 +6.2151e-01 -2.1682e+00 -3.2971e-01 +9.0215e-01 +1.2205e+00 +2.4657e+00
